LAT,LONG,Depth,Year
28.517,-93.72541667,40.6,2012
28.57908333,-93.1455,39,2012
28.53175,-92.77108333,44.4,2012
28.77591667,-92.94791667,28.7,2012
28.99308333,-92.9715,24,2012
28.95966667,-93.3915,24.7,2012
29.30291667,-93.44133333,17.2,2012
28.177,-93.68191667,64,2012
29.37425,-93.41866667,14.8,2012
28.142,-93.70425,67.1,2012
29.20658333,-93.35391667,17.2,2012
29.33133333,-93.14808333,15.9,2012
28.14466667,-93.53133333,68.9,2012
29.57616667,-93.03458333,12.4,2012
28.16141667,-93.48841667,63.1,2012
29.57666667,-92.99708333,11.9,2012
28.12783333,-93.36491667,73.3,2012
29.56308333,-92.93166667,11.9,2012
28.12166667,-93.32016667,75.9,2012
29.38525,-92.61116667,13.9,2012
28.09366667,-93.19516667,85.6,2012
29.28191667,-92.68075,17.2,2012
28.193,-92.93466667,69.5,2012
29.18033333,-92.89391667,19.6,2012
28.141,-92.73033333,78.8,2012
28.40208333,-92.939,52.5,2012
28.17741667,-92.74333333,73,2012
28.39691667,-92.98641667,51.4,2012
28.20808333,-92.68833333,65.8,2012
28.27033333,-93.07408333,59.3,2012
28.30466667,-92.70675,56,2012
28.37991667,-93.29591667,52.7,2012
28.32041667,-92.66433333,57.4,2012
28.29091667,-93.52741667,59.1,2012
28.14166667,-92.405,75.9,2012
28.29716667,-93.57241667,58.7,2012
28.26558333,-92.42541667,63.3,2012
28.47066667,-92.45975,53.4,2012
28.63941667,-92.37366667,36.9,2012
28.85591667,-92.35491667,30,2012
29.05791667,-92.32858333,20.5,2012
28.92433333,-91.86383333,21.2,2012
28.83766667,-92.05108333,27.8,2012
28.8085,-92.02733333,28.5,2012
28.80833333,-91.796,26.2,2012
28.69758333,-92.02925,35.5,2012
28.5305,-92.06466667,45.4,2012
29.47341667,-84.80575,23,2012
28.5015,-91.73391667,48.3,2012
29.40666667,-84.79866667,25.4,2012
28.3195,-91.81816667,64.2,2012
29.41416667,-84.51625,27.2,2012
28.05383333,-91.75233333,99.7,2012
28.82333333,-85.05516667,56,2012
28.13341667,-91.60516667,87.6,2012
28.7845,-83.94233333,29.4,2012
28.193,-91.13583333,83.9,2012
28.73533333,-83.77183333,25.8,2012
28.84191667,-83.63591667,21.4,2012
28.15333333,-91.12433333,92.4,2012
28.11,-84.02375,43.2,2012
28.20616667,-91.02741667,81.7,2012
27.98025,-84.287,59.8,2012
27.99633333,-83.95591667,46.1,2012
28.249,-90.18125,95.6,2012
27.96875,-83.54741667,32,2012
30.00883333,-87.89508333,24,2012
28.10941667,-83.23158333,21.8,2012
29.903,-87.31675,32.4,2012
27.45808333,-83.04225,20.8,2012
30.18383333,-87.30925,21.4,2012
27.22625,-82.88083333,20.5,2012
30.16116667,-86.97391667,29.1,2012
27.13258333,-83.78925,56.3,2012
30.13166667,-87.00025,28,2012
26.91883333,-83.24441667,44.4,2012
30.18941667,-86.85466667,29.1,2012
26.6505,-83.6435,63.3,2012
26.59133333,-83.61508333,62.9,2012
29.84133333,-86.15858333,45.2,2012
26.53625,-83.66891667,64.9,2012
29.81091667,-86.10066667,43,2012
26.18166667,-83.49241667,62.5,2012
26.0055,-82.42341667,24.7,2012
29.91716667,-86.1595,41.3,2012
30.10458333,-86.19983333,35.1,2012
29.70841667,-86.01516667,43.3,2012
29.03158333,-85.29583333,45.5,2012
29.76383,-87.77317,34.7,2012
29.95925,-88.31092,29.3,2012
29.98792,-88.40933,27.4,2012
30.11892,-88.191,18.5,2012
30.12633,-88.25142,19.4,2012
30.07617,-88.32233,19,2012
30.073,-88.44908,17.2,2012
29.07108,-88.90908,67.7,2012
30.15625,-88.59792,12.8,2012
29.14092,-88.85433,75,2012
30.02533,-86.6205,56.7,2012
29.11533,-88.76267,84.1,2012
29.13692,-88.6425,54,2012
29.95575,-86.39225,65.8,2012
29.25275,-88.793,64,2012
29.81433,-86.14775,42.1,2012
29.33092,-88.27767,64,2012
29.58842,-85.9755,40.2,2012
29.48275,-88.45458,49.4,2012
29.43717,-85.95717,51.2,2012
29.45575,-85.72725,32.9,2012
29.7665,-88.25367,34.7,2012
29.72133,-88.15417,34.7,2012
29.28867,-85.64592,56.7,2012
29.33033,-85.44658,36.6,2012
29.20867,-85.37167,40.2,2012
29.18867,-85.32592,34.7,2012
29.20233,-85.04083,29.3,2012
28.9765,-85.09092,47.5,2012
28.94292,-85.23267,64,2012
28.86008,-84.68883,42.1,2012
28.86608,-84.42658,34.7,2012
26.7235,-83.66908,62.2,2012
26.51425,-83.37808,51.2,2012
27.69433,-82.93542,11.3,2012
26.58092,-83.27692,45.7,2012
27.33333,-82.72383,11.7,2012
26.5595,-83.25358,45.7,2012
27.21492,-82.60425,9.9,2012
26.493,-83.14842,43.9,2012
27.28242,-82.80983,13.9,2012
26.39442,-83.23383,49.4,2012
27.34733,-82.79208,13,2012
26.27108,-83.21192,49.4,2012
27.35517,-82.93742,18.7,2012
26.08292,-83.12075,49.4,2012
27.02342,-83.13158,34.7,2012
26.2165,-83.36658,54.9,2012
26.9885,-83.12342,36.6,2012
26.17167,-83.38142,54.9,2012
26.77425,-83.191,42.1,2012
26.15833,-83.48783,60.4,2012
26.73425,-83.20867,42.1,2012
26.08592,-83.62317,67.7,2012
26.823,-83.34725,47.5,2012
26.03633,-82.16475,17.9,2012
26.969,-83.37575,45.7,2012
26.05392,-81.91425,10.4,2012
27.01808,-83.41767,45.7,2012
26.29267,-81.95233,10.2,2012
26.50133,-82.30967,11.7,2012
27.07983,-83.41092,45.7,2012
26.44467,-82.6265,23.8,2012
27.16483,-83.47267,45.7,2012
26.32092,-82.8135,31.1,2012
27.13025,-83.56767,49.4,2012
26.50658,-82.53108,20.1,2012
27.48733,-83.25283,31.1,2012
26.67158,-82.39117,13.4,2012
27.67867,-83.46967,34.7,2012
26.89092,-82.60008,19.6,2012
27.13125,-83.65267,53,2012
27.04967,-83.69042,56.7,2012
27.28967,-84.22858,93.3,2012
27.49733,-84.35733,100.6,2012
27.49925,-84.31308,89.6,2012
27.73808,-84.15033,51.2,2012
27.97842,-83.72225,38.4,2012
27.97758,-83.66517,34.7,2012
28.65442,-83.90567,29.3,2012
27.91825,-83.64567,36.6,2012
28.60658,-83.89692,29.3,2012
27.82775,-83.30267,27.4,2012
28.517,-83.79083,29.3,2012
27.865,-83.21875,23.8,2012
28.70475,-83.69,23.8,2012
28.02825,-83.28925,23.8,2012
28.7285,-83.60292,21.9,2012
28.28508,-83.2475,19,2012
29.05058,-83.48217,14.4,2012
28.3825,-83.252,17.9,2012
29.32717,-83.56975,13,2012
28.33367,-83.29733,18.5,2012
29.35017,-83.77942,17.7,2012
28.21758,-83.56,25.6,2012
29.30808,-83.99617,20.1,2012
29.24383,-83.93317,20.1,2012
28.46017,-83.61833,25.6,2012
29.17925,-83.90833,21.9,2012
28.30175,-83.67117,29.3,2012
29.17683,-83.99067,21.9,2012
28.34175,-83.77425,31.1,2012
29.09792,-84.061,25.6,2012
28.24967,-83.78875,32.9,2012
28.97817,-84.24117,27.4,2012
28.1465,-83.8625,38.4,2012
29.23117,-84.2225,25.6,2012
28.19783,-84.01583,38.4,2012
29.16367,-84.64692,31.1,2012
28.03733,-84.3365,62.2,2012
29.32192,-84.67375,29.3,2012
28.08992,-84.57258,73.2,2012
29.72417,-83.9385,13.4,2012
28.49017,-84.78408,58.5,2012
29.74475,-84.1915,11.9,2012
28.66208,-84.17925,34.7,2012
29.652,-84.60067,18.1,2012
28.76033,-84.19308,34.7,2012
29.63017,-84.66033,16.6,2012
29.56933,-84.856,12.1,2012
29.34283,-85.03725,20.1,2012
29.225,-84.99683,29.3,2012
29.56675,-85.69983,31.1,2012
29.85083,-85.47325,10.6,2012
29.843,-86.09325,40.2,2012
29.97658,-86.20125,43.9,2012
30.08742,-86.28392,36.6,2012
30.17058,-86.42517,31.1,2012
29.05625,-90.06917,17.4,2012
29.2075,-89.83233,13.7,2012
28.93658,-89.45625,11.2,2012
28.93633,-89.3555,12.6,2012
28.90008,-89.55683,61.8,2012
28.8375,-89.85217,48.5,2012
28.88833,-89.89817,39.9,2012
28.74475,-91.01208,47.8,2012
28.49417,-90.10733,66.8,2012
28.50683,-90.14217,58.4,2012
28.51133,-90.25067,49.8,2012
28.70592,-90.40075,21,2012
28.72383,-90.50075,19,2012
28.62775,-90.43467,23,2012
28.51325,-90.46967,38.8,2012
28.32683,-90.8585,54.9,2012
28.491,-91.12,35.7,2012
28.92408,-90.26792,20.7,2012
28.35592,-91.21083,59.8,2012
28.40992,-91.55025,56.9,2012
28.602,-91.65167,37.5,2012
28.62692,-91.7055,36.8,2012
28.71092,-91.56958,28.4,2012
28.84425,-91.32142,12.1,2012
28.771,-91.21825,13,2012
28.76325,-90.99717,16.1,2012
28.80858,-90.82417,18.5,2012
28.94542,-90.79117,11.7,2012
30.01392,-87.8895,15.5,2012
29.79483,-87.77442,21.8,2012
29.78767,-87.44117,21.8,2012
29.92183,-87.24233,29.5,2012
30.14725,-86.847,21.3,2012
30.17042,-87.03133,14.2,2012
30.18267,-87.21225,12.8,2012
26.38933333,-96.40866667,78.1,2013
26.34458333,-96.37683333,80.1,2013
26.39208333,-96.69525,45.2,2013
26.08125,-96.744,43.9,2013
26.23383333,-97.08491667,18.7,2013
26.52083333,-97.02683333,32.9,2013
26.44075,-96.9345,36.2,2013
26.5895,-97.22633333,15.9,2013
27.88241667,-96.3485,43.3,2013
27.75366667,-96.34441667,58.7,2013
26.959,-97.00166667,40.6,2013
27.643,-96.16966667,93.8,2013
26.93091667,-96.9685,43.2,2013
27.866,-95.8675,57.6,2013
26.88691667,-96.59583333,97.3,2013
28.09816667,-95.98308333,35.7,2013
26.94825,-96.59408333,97.3,2013
28.24566667,-96.35183333,19.9,2013
27.01533333,-96.74758333,71.7,2013
28.31683333,-96.06616667,22.3,2013
27.2655,-96.52466667,91.8,2013
28.27625,-96.06841667,22.9,2013
27.371,-96.577,75.9,2013
28.53466667,-95.87625,15.4,2013
27.34533333,-96.76775,55,2013
28.48233333,-95.77791667,20.8,2013
27.46525,-96.8155,41.9,2013
28.208,-95.74691667,33.5,2013
27.58083333,-97.03816667,22.7,2013
27.877,-95.7415,57.6,2013
27.54166667,-97.03625,24.3,2013
27.85375,-95.70091667,61.6,2013
27.64675,-96.897,27.1,2013
28.02758333,-95.41425,54.3,2013
27.89116667,-96.81658333,19.4,2013
28.07241667,-95.18583333,54.7,2013
27.88541667,-96.68125,25.1,2013
28.15116667,-95.46783333,45,2013
28.35233333,-95.38516667,32.9,2013
27.88841667,-96.49941667,33.5,2013
28.32366667,-95.40741667,33.6,2013
28.04191667,-96.43366667,26,2013
28.44825,-95.29525,32.4,2013
28.83641667,-95.02725,19.4,2013
28.53891667,-94.97091667,31.6,2013
28.37516667,-94.95075,37.9,2013
28.31225,-95.09766667,39.1,2013
28.25191667,-94.70225,47.2,2013
28.22208333,-94.46458333,50.8,2013
28.27983333,-94.49166667,47.4,2013
28.46191667,-94.24391667,40.8,2013
28.87841667,-92.53725,28.5,2013
28.47925,-94.44808333,37.3,2013
29.04208333,-92.31141667,20.8,2013
28.7195,-94.2915,27.6,2013
29.01375,-92.72291667,24.9,2013
28.64283333,-94.27991667,32.4,2013
29.10083333,-92.82266667,22.3,2013
28.8725,-94.54991667,19.2,2013
29.14508333,-92.92108333,20.7,2013
28.89575,-94.64208333,22.1,2013
29.46883333,-94.03383333,13,2013
28.91216667,-94.98258333,19.2,2013
29.43033333,-94.36075,13.4,2013
29.05491667,-94.78583333,18.1,2013
29.33208333,-94.34341667,15.2,2013
29.10983333,-94.6885,18.1,2013
29.30108333,-94.45225,14.3,2013
28.94975,-94.14008333,19.6,2013
28.60833333,-93.798,33.3,2013
28.95608333,-93.84825,21.9,2013
28.591,-93.60591667,36.8,2013
28.86716667,-93.81391667,23.6,2013
28.2695,-94.02725,57.4,2013
28.71175,-93.48683333,28,2013
28.08216667,-94.1655,65.3,2013
28.86808333,-93.3025,25.2,2013
28.00491667,-94.03591667,80.7,2013
28.82616667,-92.846,27.2,2013
28.1445,-93.89908333,68.9,2013
28.72716667,-92.75833333,31.8,2013
28.09866667,-93.71283333,67.7,2013
28.13591667,-93.63866667,63.6,2013
28.74358333,-92.66233333,32,2013
28.20008333,-93.53475,63.1,2013
28.80775,-92.49325,32.7,2013
28.20108333,-93.46133333,59.4,2013
28.1745,-93.39308333,63.6,2013
28.08483333,-93.11716667,86.3,2013
28.05108333,-93.08241667,92.5,2013
28.14975,-92.91291667,73.9,2013
28.05575,-92.39808333,97.1,2013
28.17775,-92.39733333,69.9,2013
28.13883333,-92.37275,77,2013
28.15016667,-92.54775,74.8,2013
28.28808333,-92.6195,60.5,2013
28.39583333,-92.73925,53.4,2013
28.30466667,-90.12833333,90.2,2013
28.49483333,-92.95008333,46.1,2013
28.711,-91.83991667,31.8,2013
28.6855,-90.23675,33.5,2013
28.85425,-91.65858333,21.4,2013
28.7225,-90.09941667,41.3,2013
28.85916667,-91.5485,19.8,2013
28.9635,-89.90391667,32.9,2013
28.57991667,-91.71941667,40.1,2013
29.01608333,-89.78208333,36.6,2013
28.49433333,-91.74258333,50.8,2013
28.69441667,-89.79425,89.2,2013
28.12116667,-91.93391667,86.7,2013
28.91483333,-89.25483333,45.4,2013
28.08958333,-91.895,90,2013
28.18433333,-91.60516667,79.7,2013
28.45233333,-91.63475,52.1,2013
28.56366667,-91.34783333,33.5,2013
28.40116667,-91.11741667,47,2013
28.36341667,-91.01,49,2013
28.49041667,-90.48058333,39.5,2013
28.40441667,-90.44883333,47,2013
28.27433333,-90.25058333,83.4,2013
29.16225,-84.79733,34.8,2013
30.2205,-87.02742,26.6,2013
29.16333,-84.696,33.5,2013
30.2195,-87.037,27.9,2013
28.8985,-84.6295,40.9,2013
28.86342,-84.64533,42.6,2013
30.137,-86.87883,43.1,2013
28.95467,-84.78092,42.3,2013
30.26175,-86.58775,24.6,2013
28.76092,-84.62958,42,2013
28.72075,-84.576,44,2013
30.3745,-86.53975,8,2013
28.58683,-84.83117,53.6,2013
28.57392,-84.67808,55,2013
30.32417,-86.47058,23.8,2013
28.42267,-84.38475,43.8,2013
30.24033,-86.35367,30.6,2013
28.39408,-84.39892,49.9,2013
29.45575,-85.16183,22.8,2013
28.22983,-84.34133,56,2013
29.48308,-85.07267,13.3,2013
28.193,-84.51867,67.7,2013
29.41908,-84.895,24.9,2013
27.95492,-84.30667,63.1,2013
29.36833,-84.90908,24.6,2013
27.81158,-84.31725,67.2,2013
29.26833,-85.02083,29.6,2013
27.8895,-84.04608,51.8,2013
29.24917,-85.21708,33.6,2013
27.81217,-83.78208,42.5,2013
29.07633,-84.96083,34.4,2013
27.56933,-84.03825,61.4,2013
27.51658,-84.09858,68,2013
27.58408,-84.30458,80,2013
27.26233,-84.072,71.8,2013
27.05033,-84.1685,103.3,2013
27.16267,-83.93908,70.5,2013
27.29492,-83.56733,47.4,2013
27.12517,-83.65292,54.3,2013
27.06842,-83.69417,56.8,2013
27.03883,-83.65158,56.8,2013
26.84783,-83.85533,74.8,2013
26.66983,-83.73692,69.8,2013
26.60533,-83.74767,76.2,2013
26.36533,-83.86358,103.7,2013
26.65867,-82.58242,20.8,2013
26.32508,-83.80867,91.2,2013
26.42117,-82.43183,17.1,2013
26.32325,-83.62758,65.7,2013
26.35367,-82.27125,12.7,2013
26.05308,-83.56858,69,2013
26.33667,-82.05592,9.8,2013
26.08508,-83.12883,49.6,2013
26.1395,-82.12525,15.7,2013
26.18858,-83.04867,43.9,2013
26.0275,-82.00283,12.4,2013
26.35875,-83.02233,39.6,2013
26.11525,-82.29767,20.1,2013
26.41133,-83.29058,51,2013
26.0495,-82.55917,27.6,2013
26.77758,-83.36167,50.9,2013
26.34342,-82.7085,28.1,2013
26.90275,-83.27092,44.6,2013
26.63325,-82.88975,31.9,2013
26.95742,-83.37767,48.5,2013
26.78467,-83.07383,38,2013
27.36617,-83.01933,20.4,2013
26.8825,-82.81842,27.6,2013
27.14075,-82.92758,25.1,2013
26.9375,-82.97758,34,2013
27.41217,-83.29742,34,2013
27.08833,-82.93108,26.9,2013
27.47392,-83.26392,33.4,2013
26.87875,-82.64333,20.6,2013
27.63575,-83.53967,39.1,2013
27.81583,-83.48742,32.8,2013
27.67217,-83.10767,20.1,2013
27.76017,-83.11525,18.9,2013
27.98917,-82.85525,5.3,2013
28.13633,-82.98858,10.2,2013
28.36067,-83.43183,21.4,2013
28.141,-83.69175,33.5,2013
28.97742,-83.71333,20.9,2013
28.95833,-83.79275,23.6,2013
28.82358,-83.90108,28.8,2013
28.67758,-84.11342,35.1,2013
28.87467,-84.31325,33,2013
29.03242,-89.08917,7.8,2013
29.34658,-84.14783,23.4,2013
29.01533,-89.00742,66.2,2013
29.442,-83.73417,13.1,2013
29.238,-88.76608,65,2013
29.83083,-83.77392,5.2,2013
29.19083,-88.631,78.2,2013
29.642,-84.76983,7.8,2013
29.22592,-88.59767,72.2,2013
29.52808,-84.94267,11.3,2013
28.8145,-85.0935,70,2013
29.53342,-88.57042,41.8,2013
29.54508,-85.57275,21.6,2013
29.389,-87.80767,79.3,2013
29.663,-85.719,30.9,2013
29.46167,-87.75008,68,2013
29.6265,-85.92925,40,2013
29.68617,-88.184,35.6,2013
29.50983,-85.87617,40.8,2013
29.66033,-88.34467,38.4,2013
29.4475,-85.88608,44.1,2013
29.7285,-88.47058,34.5,2013
29.38125,-85.8365,50.8,2013
29.76225,-88.58833,26.8,2013
29.62175,-86.2085,67.5,2013
29.77133,-88.65817,18.9,2013
29.68117,-86.26108,67.5,2013
29.80742,-86.35542,80.8,2013
29.83858,-86.34417,77.5,2013
29.44525,-88.931,12.9,2013
30.10225,-87.57175,26,2013
30.16375,-87.85142,11.8,2013
30.12133,-88.36058,18.9,2013
30.02508,-88.33458,22.3,2013
30.01633,-88.466,26.8,2013
29.1785,-89.94683,12.3,2013
28.87,-90.25933,22.6,2013
29.26467,-91.6155,5.4,2013
29.26467,-91.54367,3,2013
28.852,-90.23842,22.5,2013
28.90883,-90.67358,9.1,2013
28.90808,-90.32075,20.4,2013
28.92658,-90.56108,10.6,2013
28.75808,-90.36958,18,2013
28.99733,-90.50058,12.9,2013
28.95017,-91.44383,12.1,2013
29.11083,-91.78542,6.9,2013
29.14458,-92.12775,12.5,2013
29.21475,-92.58608,19.2,2013
29.2945,-92.83425,18.3,2013
29.23433,-92.88067,20.1,2013
29.28342,-93.40233,16.8,2013
29.311,-93.43308,18.3,2013
29.31817,-93.5855,14.9,2013
29.549,-93.45433,13.4,2013
29.667,-93.60808,10.6,2013
29.68725,-93.62775,9,2013
29.72783,-93.67667,6,2013
29.71117,-93.41417,6.4,2013
29.68458,-93.21167,9.4,2013
29.4935,-93.06158,14.4,2013
29.35242,-92.81383,17.5,2013
29.37042,-91.96425,6.7,2013
29.31508,-91.91575,5.2,2013
26.08758333,-96.80366667,41.9,2014
26.099,-96.91491667,34,2014
25.9965,-97.03991667,24,2014
26.10958333,-96.99891667,26.7,2014
26.23,-96.90058333,36.9,2014
26.32958333,-97.00033333,30.2,2014
26.45008333,-97.00541667,33.3,2014
26.33316667,-96.7355,42.6,2014
26.34166667,-96.58616667,54.1,2014
26.29616667,-96.56891667,52.3,2014
26.34591667,-96.52833333,62,2014
26.72225,-96.66775,83.8,2014
26.6965,-96.79033333,60.4,2014
26.7135,-96.82708333,55.8,2014
27.138,-96.61708333,88,2014
27.125,-96.88625,52.1,2014
27.31358333,-97.21458333,21.8,2014
27.34583333,-97.18275,22.5,2014
28.45691667,-95.88533333,19.2,2014
27.4635,-97.20608333,16.5,2014
28.39666667,-95.8195,23.6,2014
27.34125,-96.72908333,60.5,2014
28.48225,-95.60808333,24,2014
27.37391667,-96.63683333,68,2014
28.457,-95.44241667,29.1,2014
27.459,-96.47258333,79.7,2014
28.08633333,-95.40183333,49,2014
27.53225,-96.77975,40.4,2014
28.219,-95.33016667,41.3,2014
27.62441667,-96.8075,32.7,2014
28.39925,-95.2715,34.2,2014
27.65225,-96.91325,26,2014
28.4775,-95.2205,31.6,2014
27.77041667,-97.03583333,12.4,2014
28.47366667,-95.09958333,34,2014
27.62608333,-96.43775,64.6,2014
28.66641667,-95.35125,20.7,2014
27.65158333,-96.39391667,66.8,2014
28.71791667,-95.23591667,21.6,2014
27.62175,-96.3305,77.9,2014
28.92766667,-95.10616667,16.6,2014
27.72675,-95.80775,75.3,2014
29.19375,-94.78183333,12.6,2014
27.87783333,-96.07841667,57.8,2014
29.19058333,-94.74541667,13.9,2014
28.0345,-96.12708333,37.5,2014
29.0355,-94.50466667,16.5,2014
27.98441667,-96.55791667,25.4,2014
29.02041667,-94.29991667,17.2,2014
28.33825,-94.947,38.8,2014
28.08775,-96.44658333,23.8,2014
28.18008333,-94.83716667,50.8,2014
28.11708333,-96.3175,25.4,2014
28.12,-94.7905,52.3,2014
28.15208333,-96.28808333,24.1,2014
28.06108333,-94.68358333,59.3,2014
27.99591667,-94.68808333,74.2,2014
28.40508333,-96.1135,17,2014
28.2165,-94.36866667,49.2,2014
28.16766667,-94.3605,54.5,2014
28.46975,-95.98358333,16.6,2014
28.21983333,-94.01525,59.8,2014
28.43291667,-93.84666667,47.9,2014
28.36583333,-93.64041667,52.5,2014
28.57325,-93.63641667,36.4,2014
28.614,-93.87058333,32,2014
28.45141667,-94.36841667,39.3,2014
28.82791667,-94.13608333,25.1,2014
28.16933333,-92.7175,71.5,2014
29.2555,-94.02916667,14.4,2014
28.15591667,-92.89083333,73.9,2014
29.09441667,-94.12508333,18.7,2014
28.34783333,-93.37058333,54.3,2014
29.08458333,-94.16291667,18.8,2014
28.39683333,-93.42683333,51.4,2014
28.96541667,-94.19575,19,2014
28.51633333,-93.47941667,41.1,2014
29.21066667,-94.24225,14.4,2014
28.56633333,-93.34816667,38.8,2014
29.32541667,-94.2675,15,2014
29.15141667,-93.16583333,19.8,2014
29.49058333,-94.06583333,12.3,2014
29.27675,-93.38775,16.8,2014
29.44683333,-94.345,12.6,2014
29.34141667,-93.41483333,16.3,2014
29.35075,-94.45575,13.4,2014
29.27525,-93.51066667,13.2,2014
29.08591667,-93.92566667,19.2,2014
29.33641667,-93.74075,14.4,2014
28.04116667,-93.97191667,71.9,2014
29.32166667,-93.8395,14.3,2014
28.049,-93.53416667,84.3,2014
29.36016667,-93.90116667,13,2014
28.02816667,-92.51033333,93.3,2014
29.54091667,-93.8665,12.8,2014
28.04008333,-92.54258333,102.6,2014
29.59675,-93.69591667,11.7,2014
29.6175,-93.48291667,12.4,2014
29.54125,-93.09608333,13,2014
29.52325,-93.04566667,13.2,2014
29.50383333,-92.8655,12.8,2014
29.35558333,-92.97566667,16.8,2014
29.21283333,-93.02308333,19.6,2014
29.2175,-92.57633333,18.1,2014
29.13316667,-92.45933333,18.7,2014
29.035,-92.40691667,23.4,2014
28.87875,-92.79766667,26,2014
28.85541667,-93.08383333,25.2,2014
28.85791667,-93.10816667,24.3,2014
28.7995,-93.15725,26.5,2014
28.7045,-92.98641667,32.9,2014
28.52533333,-93.094,42.4,2014
28.69225,-91.89791667,34.4,2014
28.54033333,-92.9245,43,2014
28.7195,-91.85391667,32.2,2014
28.62541667,-92.75083333,36.8,2014
28.77916667,-91.67916667,25.8,2014
28.76175,-92.70516667,31.1,2014
28.847,-91.65341667,22.5,2014
28.406,-92.51333333,56,2014
28.83425,-92.0285,27.2,2014
28.34366667,-92.08958333,59.6,2014
29.03675,-92.08508333,18.8,2014
28.26175,-92.14375,66,2014
29.04708333,-92.18008333,19.4,2014
28.13,-92.28783333,79.7,2014
29.06108333,-92.11925,17.7,2014
28.20508333,-91.74025,76.3,2014
28.1525,-91.45008333,93.6,2014
29.10125,-91.97183333,12.8,2014
28.96816667,-91.57666667,14.1,2014
28.19683333,-91.16316667,86.3,2014
28.853,-91.33766667,12.4,2014
28.34233333,-91.33575,63.6,2014
28.4545,-91.22808333,43.3,2014
28.78516667,-91.25091667,13.7,2014
28.46641667,-91.6535,51.6,2014
28.7265,-91.16391667,13.5,2014
28.51458333,-91.7735,47.9,2014
28.65125,-91.18083333,19.9,2014
28.49725,-91.90358333,49.2,2014
28.26958333,-90.79958333,65.7,2014
28.29466667,-90.72275,58.3,2014
28.32841667,-90.45833333,53.2,2014
28.24508333,-90.22833333,96.7,2014
28.45341667,-90.04808333,77.2,2014
28.50841667,-90.03675,74.6,2014
28.56108333,-90.10675,60.4,2014
28.65966667,-90.38933333,21.8,2014
28.61983333,-90.37291667,32.9,2014
28.56025,-90.48633333,32.9,2014
28.61575,-90.71316667,18.7,2014
28.7815,-83.83908,26.3,2014
28.61516667,-90.75916667,18.3,2014
28.76058,-83.91558,29.1,2014
28.6045,-90.84666667,20.1,2014
28.81583,-84.05125,30.9,2014
28.66892,-84.15108,35.7,2014
28.63358333,-90.93475,18.8,2014
28.54408,-84.13192,38.8,2014
28.52567,-84.1065,37.5,2014
28.76908333,-90.69883333,18.7,2014
28.58275,-83.80317,29.1,2014
28.96341667,-89.89533333,33.5,2014
28.44683,-83.6285,26.5,2014
26.8085,-83.32083,48.5,2014
28.66525,-89.66283333,98.4,2014
26.16533,-83.09817,48.3,2014
28.90141667,-89.22916667,55.6,2014
26.282,-82.59158,25.4,2014
28.95166667,-89.205,19,2014
28.92466667,-89.10666667,71.9,2014
30.07308333,-85.84558333,25.4,2014
29.18841667,-84.79758333,31.3,2014
29.06841667,-84.62175,34.9,2014
29.027,-84.29491667,29.6,2014
29.292,-84.21941667,26.7,2014
29.613,-84.56041667,17.4,2014
29.69983333,-84.253,16.3,2014
29.30616667,-84.06016667,22.9,2014
29.02041667,-83.559,17.6,2014
28.73508333,-83.68433333,23.8,2014
30.11575,-87.34067,27,2014
30.19867,-86.86442,29,2014
29.94425,-86.3725,68,2014
29.71417,-86.04058,46,2014
29.57442,-86.23225,99,2014
29.57742,-86.21958,110,2014
29.52642,-86.1085,83,2014
29.42692,-85.68525,35,2014
29.5175,-85.52017,24,2014
29.29742,-85.48575,45,2014
29.05967,-85.44808,59,2014
28.82575,-85.29192,106,2014
28.8315,-85.03825,57,2014
29.13125,-84.90442,35,2014
27.84175,-84.29333,64,2014
28.925,-84.87058,46,2014
27.776,-83.93133,52,2014
29.04833,-84.56025,35,2014
27.70783,-83.95092,54,2014
28.922,-84.42033,35,2014
27.45083,-83.81258,55,2014
28.76342,-84.59008,45,2014
27.42692,-84.21483,79,2014
28.70908,-84.50633,41,2014
27.13233,-84.11675,94,2014
28.74033,-84.37467,38,2014
27.22858,-84.01492,78,2014
28.64867,-84.31275,37,2014
27.07217,-83.83492,68,2014
28.53625,-84.47517,48,2014
27.15358,-83.74883,54,2014
28.36425,-84.34767,47,2014
27.04433,-83.71917,61,2014
28.41558,-84.25483,42,2014
26.76683,-83.48808,57,2014
28.19017,-84.02475,41,2014
26.49858,-83.81167,92,2014
28.19033,-83.96267,42,2014
26.50092,-83.88967,110,2014
28.14533,-84.00008,42,2014
28.11517,-84.13875,48,2014
26.36425,-83.70233,75,2014
28.08017,-84.51917,73,2014
26.11225,-82.76317,35,2014
26.03192,-83.28675,57,2014
28.12192,-84.60333,76,2014
26.166,-83.46592,61,2014
27.906,-84.41458,81,2014
26.254,-83.34358,56,2014
26.32858,-83.20942,50,2014
26.39717,-83.17842,48,2014
26.48775,-83.21792,48,2014
26.89158,-83.21475,42,2014
26.94117,-83.15842,40,2014
27.1125,-83.3165,42,2014
26.02483,-82.35425,23,2014
27.35192,-83.39158,41,2014
26.22158,-82.4475,20,2014
27.53892,-83.40942,37,2014
26.68533,-82.56517,19.9,2014
27.569,-83.48967,40,2014
26.99783,-82.81058,25,2014
27.57133,-83.58817,42,2014
27.45783,-83.04092,20,2014
27.75575,-83.64983,42,2014
28.0745,-83.50117,28,2014
